,loan_id,Borrower_id,user_id,Bank,Product,Status,Housing_Type,Monthly_Income,Gender,employment_status,highest_education,work experience,no_of_dependents,Marital_status,status_y,Age2,Disbursement_Code,current_zip_code,city_name,state_name,MOB,c_bal,loan_amount,funded_emi_amount,EMI_Income_ratio,emi_day_date,NPA_flag,CIBIL Score,NoOfAccounts,NoOfActiveAccounts,NoOfWriteOffs,TotalPastDue,MostSevereStatusWithIn24Months,SingleHighestCredit,SingleHighestSanctionAmount,TotalHighCredit,AverageOpenBalance,SingleHighestBalance,NoOfPastDueAccounts,NoOfZeroBalanceAccounts,RecentAccount,OldestAccount,TotalBalanceAmount,TotalSanctionAmount,TotalCreditLimit,TotalMonthlyPaymentAmount,qc_atm_charges,qc_atm_credit,qc_atm_debit,qc_atm_insufficient_fund_fees,qc_cash_credit_branch,qc_cash_debit_branch,qc_cash_deposit,qc_cash_deposit_self,qc_cheque_bounce_inward,qc_cheque_bounce_inward_charges,qc_cheque_bounced,qc_cheque_bounced__inward,qc_cheque_bounced__outward,qc_cheque_credit,qc_cheque_debit,qc_cheque_withdrawal_self,qc_cheque_withdrawl_self,qc_credit,qc_debit,qc_debit_card_swipe,qc_emisi_bounced,qc_emisi_debit,qc_fees,qc_fees_bank_charges,qc_fees_name_of_fees,qc_gst,qc_interest_received,qc_neftimpsrtgs_credit,qc_neftimpsrtgs_debit,qc_netmobile_banking_credit,qc_netmobile_banking_debit,qc_online_credit,qc_online_debit,qc_other,qc_other_charges,qc_other_penalty_charges,qc_pos_credit,qc_pos_debit,qc_pos_insufficient_fund_fees,qc_sms_charges,qc_transaction_reversal,qv_atm_charges,qv_atm_credit,qv_atm_debit,qv_cash_credit_branch,qv_cash_debit_branch,qv_cash_deposit,qv_cash_deposit_amount,qv_cheque_bounce_inward,qv_cheque_bounce_inward_charges,qv_cheque_bounced,qv_cheque_bounced__inward,qv_cheque_bounced__outward,qv_cheque_credit,qv_cheque_debit,qv_cheque_withdrawal_self,qv_cheque_withdrawl_self,qv_credit,qv_debit,qv_debit_card_swipe,qv_emisi_bounced,qv_emisi_debit,qv_fees,qv_fees_bank_charges,qv_fees_name_of_fees,qv_gst,qv_interest_received,qv_neftimpsrtgs_credit,qv_neftimpsrtgs_debit,qv_netmobile_banking_credit,qv_netmobile_banking_debit,qv_online_credit,qv_online_debit,qv_other,qv_other_charges,qv_other_penalty_charges,qv_pos_credit,qv_pos_debit,qv_sms_charges,qv_transaction_reversal,qo_avg_balance,qo_avg_balance_average,qo_avg_balance_weighted_average,qo_credit_card_payment,qo_date_of_maximum_balance,qo_date_of_minimum_balance,qo_date_of_salary,qo_electricity_bill_payment,qo_emi,qo_gaselectricity_bill_payment,qo_interest_charged,qo_interestcashback_received,qo_lic__mutual_fund,qo_lic__mutual_fund__sip,qo_loan_company,qo_loan_company_name_of_the_company,qo_loan_disbursement,qo_max_balance,qo_max_credit_amount,qo_max_debit_amount,qo_min_balance,qo_mobile_bill_payment,qo_mobile_recharge_amount,qo_rent,qo_salary,qo_salary_credit,qo_tax_payment,qavg_atm_charges,qavg_atm_credit,qavg_atm_debit,qavg_cash_credit_branch,qavg_cash_debit_branch,qavg_cash_deposit,qavg_cheque_bounce_inward,qavg_cheque_bounce_inward_charges,qavg_cheque_bounced,qavg_cheque_bounced__inward,qavg_cheque_bounced__outward,qavg_cheque_credit,qavg_cheque_debit,qavg_cheque_withdrawal_self,qavg_cheque_withdrawl_self,qavg_credit,qavg_debit,qavg_debit_card_swipe,qavg_emisi_bounced,qavg_emisi_debit,qavg_fees,qavg_fees_bank_charges,qavg_fees_name_of_fees,qavg_gst,qavg_interest_received,qavg_neftimpsrtgs_credit,qavg_neftimpsrtgs_debit,qavg_netmobile_banking_credit,qavg_netmobile_banking_debit,qavg_online_credit,qavg_online_debit,qavg_other,qavg_other_charges,qavg_other_penalty_charges,qavg_pos_credit,qavg_pos_debit,qavg_sms_charges,qavg_transaction_reversal
1272,2338,B-62373,5dc6a60294e842250d127f92,FEDERAL BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,25000,FEMALE,SELF_EMPLOYED,Plus 2 or equivalent,20,1,SINGLE,FUNDED,40,241,421501,Thane,Maharashtra,16,24634,50000,4189,0.16756,5,1,629,,,,,,,,,,,,,,,,,,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,71,0,0,0,5,0,5,0,0,22,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46700,0,0,0,0,0,0,0,0,0,0,0,0,0,160705,164798,0,0,0,225,0,225,0,0,130700,104690,30000,0,0,0,0,0,0,0,0,0,0,7591.83,4313.25,3278.58,0,0,0,0,0,0,0,0,5,0,0,2023,0,0,77936.75,62500,50000,185.75,0,726,0,0,0,0,0,0,3113.333333,0,0,0,0,0,0,0,0,0,0,0,0,6428.2,2321.098592,0,0,0,45,0,45,0,0,5940.909091,4985.238095,15000,0,0,0,0,0,0,0,0,0,0
1273,1757,B-62372,5dc6a51a94e8427e4e522b54,DENA BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,14500,MALE,SALARIED,Below 10th std.,10,3+,MARRIED,FUNDED,38,239,400058,Mumbai,Maharashtra,18,13377,75000,4459,0.307517241,10,0,0,,,,,,,,,,,,,,,,,,,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57523.6,0,0,0,0,0,0,0,0,0,0,0,0,0,58082.79,59009.3,650,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,22922.73,12978.58,9944.15,0,0,0,0,0,0,0,0,10.79,0,0,0,0,0,44752.54,43677,30000,313.24,0,0,0,12486,12486,0,0,0,5229.418182,0,0,0,0,0,0,0,0,0,0,0,0,4148.770714,1788.160606,72.22222222,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
1274,1729,B-62319,5dc6889a94e8421656429ca2,BANK OF BARODA,Affordability,FINAL LOAN OFFER ACCEPTED,PARENTAL,30000,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",7,2,SINGLE,FUNDED,30,239,400060,Mumbai,Maharashtra,18,3243,15000,3081,0.1027,10,1,680,,,,,,,,,,,,,,,,,,,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,213,75,0,0,0,0,0,0,0,41,9,12,31,0,0,0,0,0,0,0,0,0,0,0,7100,18241.6,0,0,0,0,0,0,0,0,0,0,0,0,0,212400.2,312063.58,99958.82,0,0,0,0,0,0,0,94376.2,28667.75,18671,37758.46,0,0,0,0,0,0,0,0,0,12254.71,6411.36,5843.35,0,0,0,0,0,0,0,0,35,0,0,3905,0,0,69715.45,67100,26012,11.65,0,0,0,29800,29800,0,0,1775,1013.422222,0,0,0,0,0,0,0,0,0,0,0,0,3267.695385,1465.08723,1332.784267,0,0,0,0,0,0,0,2301.858537,3185.305556,1555.916667,1218.014839,0,0,0,0,0,0,0,0,0
1275,1859,B-6231,5c34965a94e8425ac3199f9c,UNION BANK OF INDIA,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,43000,MALE,SALARIED,No formal Education,11,3+,MARRIED,FUNDED,36,240,421203,Thane,Maharashtra,17,1.82E-12,75000,4079,0.094860465,15,0,722,,,,,,,,,,,,,,,,,,,0,0,8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,44,85,0,0,0,0,0,0,0,0,3,3,31,62,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,23000,23000,0,0,0,0,0,0,0,0,0,167441.73,168924.38,0,0,0,0,0,0,0,0,588,2453,71910.71,126967,0,0,0,0,0,0,0,0,0,31485.24,17696.68,13788.56,0,0,0,0,0,0,0,0,378.02,1359,1359,9195,2295,0,73413.33,71565,23900,731.33,0,349,0,38072,38072,0,0,0,3000,0,0,4600,0,0,0,0,0,0,0,0,0,3805.493864,1987.345647,0,0,0,0,0,0,0,0,196,817.6666667,2319.700323,2047.854839,0,0,0,0,0,0,0,0,0
1276,168,B-623,5b5335316ade4033952eafe8,SYNDICATE BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,16666.66667,MALE,SALARIED,Below 10th std.,5,0,MARRIED,FUNDED,39,217,400071,Navi Mumbai Panvel,Maharashtra,40,51849.36,60000,5761,0.34566,15,1,0,,,,,,,,,,,,,,,,,,,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,106,1,0,0,8,0,8,0,0,2,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,83330,83541,586,0,0,160,0,160,0,0,7000,0,4850,0,0,0,0,0,0,0,6569,0,0,14050.14,14050.14,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,61127,57167,20000,59,0,0,0,21049,21049,0,0,0,1630.434783,0,0,0,0,0,0,0,0,0,0,0,0,5208.125,788.1226415,586,0,0,20,0,20,0,0,3500,0,970,0,0,0,0,0,0,0,386.4117647,0,0
1277,1763,B-62283,5dc66f2694e84207dd48e202,UNION BANK OF INDIA,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,15000,FEMALE,SALARIED,Plus 2 or equivalent,13,0,SINGLE,FUNDED,47,239,400099,Mumbai,Maharashtra,18,52399,95000,5904,0.3936,5,1,736,,,,,,,,,,,,,,,,,,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,11,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34300,0,0,0,0,0,0,0,0,0,0,6000,0,15000,72787,56091,0,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26106,19649,6457,0,0,0,0,0,0,0,0,21,0,0,725,0,0,50543,49439,16500,1072,0,0,0,40096,40096,0,0,0,5716.666667,0,0,0,0,0,0,0,0,0,6000,0,15000,8087.444444,5099.181818,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,1767,B-62212,5dc6462394e8425fb3408aa2,PUNJAB NATIONAL BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,14944,MALE,SALARIED,Plus 2 or equivalent,3,0,SINGLE,FUNDED,30,239,400092,Mumbai,Maharashtra,18,7758,25000,2586,0.173046039,10,1,767,,,,,,,,,,,,,,,,,,,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69547,0,0,0,0,0,0,0,0,0,0,0,0,0,69826,69819.44,0,0,0,218,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9735.28,7414,2321.28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,29657.5,29350,25300,174.14,0,0,0,27134,27134,0,0,0,5349.769231,0,0,0,0,0,0,0,0,0,0,0,0,11637.66667,3674.707368,0,0,0,43.6,0,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1743,B-62141,5dc5a2a794e84237e413b042,BANK OF BARODA,Mumbai,APPLICATION CLOSED,PARENTAL,16630,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",5,0,SINGLE,CLOSED,25,239,400068,Mumbai,Maharashtra,18,2.27E-12,35000,3361,0.20210463,10,0,6,3,2,0,0,Non-Delnqt,0,35000,0,18816.5,29795,0,0,Personal Loan on 19-11-2019,Personal Loan on 26-06-2019,37633,45000,0,3361,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,43,70,0,0,0,0,0,0,0,0,35,62,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,60000,0,0,0,153767,164284,0,0,0,0,0,0,0,0,41630,152204,0,1997,0,0,0,0,0,0,0,0,0,118987.08,60823.31,58163.77,0,0,0,0,0,0,0,0,146,0,0,3361,0,0,119808,81858,23500,2340,0,0,0,19155,19155,0,0,0,0,0,0,1000,0,0,0,0,0,30000,0,0,0,3575.976744,2346.914286,0,0,0,0,0,0,0,0,1189.428571,2454.903226,0,399.4,0,0,0,0,0,0,0,0,0
1280,3914,B-62141,5dc5a2a794e84237e413b042,BANK OF BARODA,Mumbai,APPLICATION CLOSED,PARENTAL,16630,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",5,0,SINGLE,FUNDED,25,252,400068,Mumbai,Maharashtra,5,1.82E-12,80000,5337,0.320926037,10,0,6,3,2,0,0,Non-Delnqt,0,35000,0,18816.5,29795,0,0,Personal Loan on 19-11-2019,Personal Loan on 26-06-2019,37633,45000,0,3361,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,43,70,0,0,0,0,0,0,0,0,35,62,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,60000,0,0,0,153767,164284,0,0,0,0,0,0,0,0,41630,152204,0,1997,0,0,0,0,0,0,0,0,0,118987.08,60823.31,58163.77,0,0,0,0,0,0,0,0,146,0,0,3361,0,0,119808,81858,23500,2340,0,0,0,19155,19155,0,0,0,0,0,0,1000,0,0,0,0,0,30000,0,0,0,3575.976744,2346.914286,0,0,0,0,0,0,0,0,1189.428571,2454.903226,0,399.4,0,0,0,0,0,0,0,0,0
1281,1944,B-62139,5dc59fb094e84236660e6d22,ICICI BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,20000,MALE,SALARIED,Plus 2 or equivalent,15,0,MARRIED,FUNDED,40,240,400086,Mumbai,Maharashtra,17,4745,75000,4745,0.23725,10,0,0,,,,,,,,,,,,,,,,,,,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91700,0,0,0,0,0,0,0,0,0,0,0,0,0,97802,100493.78,4128,0,0,0,0,0,0,0,0,91,0,424,0,0,0,0,0,0,0,0,0,26840.16,17484.5,9355.66,0,0,0,0,0,0,0,0,21,0,0,0,0,0,62325.47,53777,49000,23.69,0,0,0,24502,24502,0,0,0,3986.956522,0,0,0,0,0,0,0,0,0,0,0,0,13971.71429,2451.067805,589.7142857,0,0,0,0,0,0,0,0,91,0,212,0,0,0,0,0,0,0,0,0
1282,1714,B-62096,5dc56f5d94e842357e228dac,KOTAK MAHINDRA BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,20000,FEMALE,SALARIED,Plus 2 or equivalent,3,1,MARRIED,FUNDED,26,239,400607,Thane,Maharashtra,18,54807,95000,5821,0.29105,5,1,0,,,,,,,,,,,,,,,,,,,0,0,18,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65400,0,0,11000,11000,0,0,0,0,0,0,0,0,0,69255,73100,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32587.66,17467.05,15120.61,0,0,0,0,0,0,0,0,55,0,0,0,0,0,62056,58200,27000,3706,0,0,0,19400,19400,0,0,0,3633.333333,0,0,3666.666667,0,0,0,0,0,0,0,0,0,9893.571429,2811.538462,962.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1766,B-62090,5dc56b7794e84222901f1c23,PUNJAB NATIONAL BANK,Mumbai,APPLICATION CLOSED,PARENTAL,33333.33333,MALE,SELF_EMPLOYED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",5,1,MARRIED,CLOSED,28,239,400612,Thane,Maharashtra,18,0,75000,3928,0.11784,1,0,728,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,109,109,0,0,0,0,0,0,0,0,0,158,118,0,0,0,6,0,6,0,0,12,70,36,34,0,0,0,0,0,0,0,0,0,0,0,33500,1000,0,0,4095200,4095200,0,0,0,0,0,0,0,0,0,4561411,4646857.26,0,0,0,35.4,0,35.4,0,0,294070,4364695,138641,280147.46,0,0,0,0,0,0,0,0,0,123078.89,69054.16,54024.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683675.52,269300,320000,-143269.86,0,0,0,0,0,0,0,33500,1000,0,0,37570.6422,0,0,0,0,0,0,0,0,0,28869.68987,39380.14627,0,0,0,5.9,0,5.9,0,0,24505.83333,62352.78571,3851.138889,8239.631176,0,0,0,0,0,0,0,0,0
1284,1744,B-62026,5dc54b1394e842284b216875,UNION BANK OF INDIA,Mumbai,APPLICATION CLOSED,PARENTAL,22306,MALE,SALARIED,Below 10th std.,10,0,MARRIED,CLOSED,36,239,410206,Raigarh(MH),Maharashtra,18,7.28E-12,50000,3854,0.172778625,10,0,754,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78500,0,0,0,0,0,0,0,0,0,0,0,0,0,78597.4,78772.03,0,0,0,0,0,0,0,0,14292,0,0,0,0,0,0,0,0,0,200,0,0,9993.22,6180.72,3812.5,0,0,0,0,0,0,0,0,75.4,0,0,0,0,0,66019.2,64230,30000,1401.2,0,0,0,19618,19618,0,0,0,6541.666667,0,0,0,0,0,0,0,0,0,0,0,0,9824.675,4923.251875,0,0,0,0,0,0,0,0,14292,0,0,0,0,0,0,0,0,0,200,0,0
1285,635,B-6196,5c343bee94e8424c6e773f02,AXIS BANK,Mumbai,FINAL LOAN OFFER REJECTED,PARENTAL,16550,MALE,SALARIED,Plus 2 or equivalent,16,2,MARRIED,FUNDED,42,231,400612,Thane,Maharashtra,26,3149.00126,30000,3149,0.190271903,10,1,750,5,2,0,0,Non-Delnqt,18990,170000,18990,98171,163952,0,0,Personal Loan on 09-08-2019,Personal Loan on 11-01-2019,196342,170000,90000,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,48,0,0,0,17381,0,17381,0,0,8,27,4,6,0,0,0,0,0,0,4,0,0,0,0,0,13800,0,0,0,0,0,0,0,0,0,0,0,0,3100,83406.33,83327.1,0,0,0,0,0,0,0,0,20527.4,53567.4,9006,15310,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,43.01,0,0,25087.13,25087.13,0,0,0,0,0,50477,0,0,0,0,0,0,0,1533.333333,0,0,0,0,0,0,0,0,0,0,0,1550,4389.806842,1735.98125,0,0,0,0,0,0,0,0,2565.925,1983.977778,2251.5,2551.666667,0,0,0,0,0,0,158,0,0
1286,1863,B-61800,5dc4189294e8425ebf65b024,BANK OF BARODA,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,18000,FEMALE,SALARIED,Plus 2 or equivalent,4,1,SINGLE,FUNDED,30,240,421204,Thane,Maharashtra,17,5583,75000,4359,0.242166667,10,0,0,,,,,,,,,,,,,,,,,,,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,158,37,0,0,0,0,0,0,0,10,3,27,48,0,0,0,0,0,0,0,0,0,0,0,29000,67170.8,0,0,0,0,0,0,0,0,0,0,0,0,0,475031.12,527313.9,36451.59,0,0,0,0,0,0,0,233475.02,100090,120756.1,254507,0,0,0,0,0,0,0,0,0,145114.65,77711.33,67403.32,0,0,0,0,0,0,0,0,0,8114,8114,6500,0,0,331251.14,105300,68102.2,7901.5,0,0,0,36500,36500,0,0,9666.666667,3951.223529,0,0,0,0,0,0,0,0,0,0,0,0,11047.23535,3337.429747,985.1781081,0,0,0,0,0,0,0,23347.502,33363.33333,4472.448148,5302.229167,0,0,0,0,0,0,0,0,0
1287,1732,B-61787,5dc4121694e84206670e0b23,YES BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,32400,MALE,SALARIED,Post Graduate(P.G. Diploma),10,2,MARRIED,FUNDED,36,239,421503,Thane,Maharashtra,18,44285,75000,4531,0.139845679,10,1,760,,,,,,,,,,,,,,,,,,,0,0,9,0,0,0,6,6,0,0,0,0,0,0,0,0,1,46,92,0,0,0,0,0,0,0,0,27,56,4,5,0,0,0,0,0,0,0,0,0,0,0,0,28200,0,0,124500,124500,0,0,0,0,0,0,0,0,15000,437514.76,425175.55,0,0,0,0,0,0,0,0,174510.72,370903.55,43000,642,0,0,0,0,0,0,0,0,0,149845.73,74925.4,74920.33,0,0,0,0,0,0,0,0,304.04,6635,6635,0,0,0,169947.15,92400,82000,7472.13,0,2395,0,31330,31330,0,0,0,3133.333333,0,0,20750,0,0,0,0,0,0,0,0,15000,9511.190435,4621.47337,0,0,0,0,0,0,0,0,6463.36,6623.277679,10750,128.4,0,0,0,0,0,0,0,0,0
1288,1738,B-61767,5dc4025b94e8427bfd4a29a6,CITI BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,16683,MALE,SALARIED,Plus 2 or equivalent,6,1,SINGLE,FUNDED,27,239,401305,Thane,Maharashtra,18,17125,45000,3425,0.205298807,5,1,0,,,,,,,,,,,,,,,,,,,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,44756,0,0,0,0,0,0,0,0,3557,12002,0,0,0,0,0,0,0,0,4454,0,0,16787.98,10734.29,6053.69,0,0,0,0,0,0,0,0,16,0,0,0,0,0,37125.04,29374,13200,40.04,0,0,0,12191,12191,0,0,0,1768.75,0,0,0,0,0,0,0,0,0,0,0,0,3733.583333,1118.9,0,0,0,0,0,0,0,0,444.625,631.6842105,0,0,0,0,0,0,0,0,890.8,0,0
1289,1811,B-61758,5dc3f80394e842758f276be2,ICICI BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,37000,FEMALE,SELF_EMPLOYED,Plus 2 or equivalent,5,1,MARRIED,FUNDED,35,239,400087,Mumbai,Maharashtra,18,47970,75000,4864,0.131459459,1,1,701,,,,,,,,,,,,,,,,,,,0,0,18,0,0,0,9,9,0,0,0,0,0,2,2,0,0,41,122,4,0,0,3,0,3,0,0,12,81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,71900,0,0,200200,200200,0,0,0,0,0,74500,13250,0,0,325535.79,335063.3,11490.25,0,0,1392.54,0,1392.54,0,0,23222,222953.58,27500,0,0,0,0,0,0,0,0,0,0,41462.43,27258.26,14204.17,0,0,0,0,0,0,0,1,113.79,0,0,0,0,0,179700.58,170000,52011.8,-5127.25,0,1279,0,0,0,0,0,0,3994.444444,0,0,22244.44444,0,0,0,0,0,37250,6625,0,0,7939.897317,2746.420492,2872.5625,0,0,464.18,0,464.18,0,0,1935.166667,2752.513333,2115.384615,0,0,0,0,0,0,0,0,0,0
1290,1740,B-61753,5dc3f55094e842741f0bd7b2,BANK OF INDIA,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,25000,MALE,SALARIED,Plus 2 or equivalent,14,1,MARRIED,FUNDED,36,239,400074,Mumbai,Maharashtra,18,28619,75000,4682,0.18728,5,1,629,,,,,,,,,,,,,,,,,,,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,65,12,0,0,1,0,1,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,141119.2,0,0,0,0,0,0,0,0,0,0,0,0,0,182433.38,147559.2,2967.78,0,0,9.44,0,9.44,0,0,32325,0,6000,0,0,0,0,0,0,0,0,0,0,28553.48,15226.02,13327.46,0,0,0,0,0,0,0,0,53.38,0,0,165,0,0,88056.27,83055,30070.8,190.07,0,0,0,79052,79052,0,0,0,3814.032432,0,0,0,0,0,0,0,0,0,0,0,0,6515.477857,2270.141538,247.315,0,0,9.44,0,9.44,0,0,3232.5,0,2000,0,0,0,0,0,0,0,0,0,0
1291,1705,B-61728,5dc3e80a94e8426bd13d4b15,KOTAK MAHINDRA BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,16000,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",4,0,MARRIED,FUNDED,32,239,400010,Mumbai,Maharashtra,18,3954,50000,3757,0.2348125,5,0,0,,,,,,,,,,,,,,,,,,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,154,32,0,0,0,0,0,0,0,17,0,27,64,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,180669.75,198323.81,22224.98,0,0,0,0,0,0,0,39670,0,26999,123850.25,0,0,0,0,0,0,0,0,0,14962.9,8510.66,6452.24,0,0,0,0,0,0,0,0,40.75,0,0,0,0,0,83181.58,79990,25000,48.5,0,0,0,79280,79280,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,3474.418269,1287.816948,694.530625,0,0,0,0,0,0,0,2333.529412,0,999.962963,1935.160156,0,0,0,0,0,0,0,0,0
1292,1715,B-61727,5dc3e5e294e8426a4a0eafe2,HDFC BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,21000,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",5,1,SINGLE,FUNDED,26,239,400086,Mumbai,Maharashtra,18,-1.82E-12,75000,4194,0.199714286,1,0,6,,,,,,,,,,,,,,,,,,,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,6,0,0,0,0,0,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,73278,93243.63,0,0,0,0,0,0,0,0,0,3350,255,11549,0,0,0,0,0,0,4733.81,0,0,28937.02,20643.8,8293.22,0,0,0,0,0,0,0,0,23,0,0,9000,0,0,73067.38,73000,31000,67.38,0,551.82,0,31000,31000,0,0,0,3368.421053,0,0,0,0,0,0,0,0,0,0,0,0,12213,2453.779737,0,0,0,0,0,0,0,0,0,1675,127.5,1924.833333,0,0,0,0,0,0,788.9683333,0,0
1293,1756,B-61700,5dc3dcd294e84265f427b8b4,CANARA BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,OWNED,20833.33333,FEMALE,SELF_EMPLOYED,Below 10th std.,4,2,MARRIED,FUNDED,38,239,421501,Thane,Maharashtra,18,25016,50000,3944,0.189312,5,1,760,,,,,,,,,,,,,,,,,,,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,18000,18000,0,0,0,0,0,0,0,0,0,29146.85,16088,0,0,0,0,0,0,0,0,7000,0,4023,5141,0,0,0,0,0,0,0,0,0,18528.8,10929.05,7599.75,0,0,0,0,0,0,0,0,123.85,0,0,0,0,0,21142.83,19032.9,7752,808.83,0,0,0,0,0,0,0,0,883.3333333,0,0,9000,0,0,0,0,0,0,0,0,0,2428.904167,1237.538462,0,0,0,0,0,0,0,0,1750,0,1341,1713.666667,0,0,0,0,0,0,0,0,0
